;Bitcoin BRL;Bitcoin;IMID BRL;S&P 500 BRL;IVVB11;IMID;S&P 500;TD IPCA 2035;IPCA + 6%;SELIC;Carteira - AÇÃO;TD IPCA 2045;IPCA
2023-08-15;8183,954580428296;6395,911986298345;367,3405526305725;317,9984395282895;298,24880212572754;287,08344120604585;248,52166651402837;337,4749260783644;;185,378163481771;;195,66212796722496;
2023-08-16;8046,027988229197;6293,1733415127865;364,3149774936998;315,41147682114564;295,50042025223297;284,9477167654955;246,69801055152257;337,9355433054487;;185,46906737179756;;196,11549584287263;
2023-08-17;7481,535656674803;5846,489111504203;361,99254866026706;313,28477158895197;293,32358883809326;282,88116120916044;244,81818839702728;336,14656542993424;;185,5600158383647;;195,36239305940475;
2023-08-18;7295,482495146767;5711,645041701562;360,6739915929299;312,8567511054835;292,691211054763;282,37225120105313;244,9360563065193;336,6056967949956;;185,65100890333136;;194,61230268707072;
2023-08-19;7308,5469347417375;5721,873212584688;;;;;;;;;;;
2023-08-20;7334,6987877410465;5742,347540583444;;;;;;;;;;;
2023-08-21;7334,468784444096;5727,998381239075;362,5177717462695;315,6711863518799;295,1477405330519;283,1154199111386;246,52965300805127;333,7454124010044;;185,7420465885673;;191,1194119773467;
2023-08-22;7247,509996499414;5707,720188823323;359,7060234860625;312,18884504751395;292,09533337706415;283,2836840907311;245,86189939217638;334,2015720420202;;185,83312891595293;;190,77750331365223;
2023-08-23;7291,28251900744;5795,421058505842;359,70728511272245;312,76669785692104;290,22252724541755;285,9106295231062;248,6002568730645;333,9162865336325;;185,92425590737943;;188,88269671044705;
2023-08-24;7183,259605703008;5736,381250316164;355,05105820274764;306,9899364236574;287,972751288707;283,53537878015027;245,15490348396986;331,7870462548848;;186,01542758474875;;186,24382455717557;
2023-08-25;7155,286673773872;5711,230930110371;355,3948527043;309,3063463827851;289,8577117514103;283,6702661552877;246,88318622027884;331,50621833256565;;186,1066439699735;;186,67610555488616;
2023-08-26;7144,517050428372;5702,6347957050375;;;;;;;;;;;
2023-08-27;7166,831036127537;5720,445448318889;;;;;;;;;;;
2023-08-28;7195,760134889904;5724,05382915381;;312,32718693695995;291,54809157982277;;248,44875271300248;332,8806407037043;;186,1979050849771;;186,8297385227136;
2023-08-29;7606,399328928334;6079,52858941098;362,5921763011764;315,339754532605;294,1140657063137;289,8072276768467;252,0400218494596;332,9772217351897;;186,2892109516936;;186,50439812025544;
2023-08-30;7480,254881609287;5985,21863577103;364,1128934901085;316,2940251056774;296,5462679662584;291,339708356657;253,07812680284707;333,81227619203287;;186,380561592068;;188,09495119893964;
2023-08-31;7188,654197026247;5685,753860014116;367,4907928528041;319,5052890537612;301,16743741516905;290,6611080063961;252,7077225781481;330,968336280293;;186,47195702805593;160,49468600663076;185,47716592360527;
2023-09-01;7166,795055500062;5657,085946623179;368,9217277592757;320,74515201084216;300,1337625884309;291,2071442463369;253,1791236998677;328,15262774698743;230,1936106125142;186,5633972816238;;182,89703578744428;147,258926851779
2023-09-02;7185,7043683868515;5672,011950138523;;;;;;;;;;;
2023-09-03;7213,695077624472;5694,106323793404;;;;;;;;;;;
2023-09-04;7149,398123085889;5659,649412998425;368,34144792155763;;300,3040160043778;291,5886657340637;;329,39480839809215;;186,65488237474878;;184,48608266056152;
2023-09-05;7217,2262645664805;5652,537999261815;369,84805554657385;321,8649393762636;301,7146977686411;289,6653245020134;252,08490544167722;327,3175732901443;;186,74641232941892;;181,92252078563683;
2023-09-06;7218,0064534091;5646,673630978716;368,27370369964257;320,0678400016129;299,7202926577356;288,1019052956751;250,39027658500035;327,77670465520566;;186,8379871676329;;182,35028316664662;
2023-09-07;7354,489225786943;5753,444617793897;366,9680031840961;319,08516479745384;;287,08045086519184;249,6215260721048;;;;;;
2023-09-08;7271,376866681837;5680,092907455749;367,6187374990473;320,03453948982695;299,5865207911894;287,1682518731898;249,997483451379;327,90151706512535;;186,9296069114003;;183,16965899505965;
2023-09-09;7268,576576639356;5677,905438988531;;;;;;;;;;;
2023-09-10;7250,766666183189;5663,993088147795;;;;;;;;;;;
2023-09-11;6996,357867269919;5517,182178320112;366,45529595120763;319,10757030429505;297,823159307745;288,9790182733979;251,64158741595233;328,77817565860835;;187,02127158274146;;183,630557898542;
2023-09-12;7203,064664997866;5664,238043504735;366,0264932450063;318,2506976807248;298,37041966121706;287,83042835137564;250,2612142210471;328,4245404971694;;187,11298120368753;;182,51747198457647;
2023-09-13;7263,855733180637;5750,841753004597;363,4129941578176;316,4720476646143;295,6341921187792;287,7164273569723;250,5529751995235;328,1585711950788;;187,20473579628037;;182,57169538498616;
2023-09-14;7287,301456724241;5819,108498468092;363,51652741938165;316,4742860990321;296,1206251482759;290,2778383194008;252,71332861990973;327,5315374214351;;187,2965353825728;;182,9994577659959;
2023-09-15;7296,961073546208;5834,241771900847;360,9006069199403;312,2637394441684;292,7763470408518;288,55593104780047;249,6686132970903;326,5449250382609;;187,3883799846284;;181,9375828413062;
2023-09-16;7285,878771043544;5825,380982931547;;;;;;;;;;;
2023-09-17;7276,529166264338;5817,905562108575;;;;;;;;;;;
2023-09-18;7313,679892142745;5866,163480400225;358,7752520848841;311,458607329122;291,74265365788307;287,76680309905123;249,81502265819287;327,46021604433815;;187,48026962452144;;181,6770092782263;
2023-09-19;7444,693249533765;5966,329665694286;358,47524800605544;311,06883942072665;291,62105467862415;287,2894066830208;249,296939779917;325,7767343724462;;187,57220432433724;;181,37124954813834;
2023-09-20;7409,601874221698;5948,984085663715;356,15731453398223;307,6507011925944;289,83338453306635;285,9498029882936;247,0050559268775;326,2462667716676;;187,66418410617177;;181,80503675141583;
2023-09-21;7366,505206474378;5825,238806046051;355,57422959656645;307,19592131935497;287,66872600621394;281,17876016097694;242,9224648284785;325,28491404288195;;187,75290985577533;;180,39372213519704;
2023-09-22;7355,143554960574;5827,855802875174;354,45731555124445;305,89504499830934;287,6322444568132;280,85463021502505;242,37626359608365;326,8287246846258;;187,84167755402603;;182,67712977467164;
2023-09-23;7355,094372000748;5827,8168327047515;;;;;;;;;;;
2023-09-24;7265,833785584006;5757,091112311978;;;;;;;;;;;
2023-09-25;7347,718175432796;5766,224264230603;357,5871767237647;310,1512354157672;290,89138657814846;280,6215216441446;243,3955054529774;324,87778784862036;;187,93048722075676;;180,93444993372697;
2023-09-26;7341,413330133062;5748,41361161675;354,1383383385592;306,27852635343714;286,93905790573825;277,29451441522565;239,81971463308236;322,50486619812483;;188,01933887580984;;178,43866730931438;
2023-09-27;7464,247313101265;5778,116161620217;357,9563899468627;309,92593433598364;290,8305778104038;277,09607079562966;239,9154228114599;313,83337543275735;;188,1082325390369;;172,04934329437282;
2023-09-28;7681,997482708729;5924,7643388681145;361,0437084888928;312,8756590225171;291,24406629732965;278,4560778160299;241,30632055646487;315,3147798695413;;188,197168230299;;174,21827931076035;
2023-09-29;7590,296193820672;5900,683771252594;358,17315246187957;309,6490772308371;290,39278066136444;278,44321935035765;240,72068311205484;319,9372966226356;;188,2861459694666;;178,94324617423786;
2023-09-30;7606,145758821908;5913,005197004114;;;;;;;;;159,68354921286775;;
2023-10-01;7892,65589729328;6135,737707199659;;;;;;;231,86924346715426;;;;147,61234827622326
2023-10-02;7858,402333051054;6036,420300782267;360,534973487787;313,2531586025993;292,83715580859655;276,9444145090878;240,62495730461512;320,1111424793094;;188,3751657764195;;177,2306904446319;
2023-10-03;7894,670225570104;6014,317362254767;358,4954377126555;311,6273707137195;293,8708306353347;273,1089803271226;237,4039513603598;317,77685324140805;;188,4642276710469;;174,43366670683213;
2023-10-04;8067,693530280245;6095,315790868293;362,02676925483144;316,51347139681275;296,1692610287333;273,5190020634502;239,1327277104088;317,1884518803584;;188,55333167324747;;175,20333775153634;
2023-10-05;7985,27832643897;6011,233151624208;364,19030420744735;317,5424589546575;296,4854591985137;274,1586129694993;239,04260794473075;316,25681639202986;;188,64247780292925;;173,84624653572723;
2023-10-06;8172,115996824097;6127,59165685052;369,15873093185667;322,58631703885953;300,0121450529414;276,80149921888847;241,88071065922733;315,67435847907166;;188,7316660800097;;172,84913845041572;
2023-10-07;8178,620034936674;6132,4684953205015;;;;;;;;;;;
2023-10-08;8168,750893859632;6125,068445376588;;;;;;;;;;;
2023-10-09;8026,8405454433905;6048,0175665537445;368,7975738758785;323,07576385258676;300,0121450529414;277,87947109151236;243,4292651069824;317,57477600630006;;188,82089652441562;;173,29648150379563;
2023-10-10;7846,739899256352;6005,775186546941;366,88920466395916;319,7036697894264;297,08133687621256;280,81140828837374;244,69631869042865;322,2195806897372;;188,9101691560834;;176,90986865887456;
2023-10-11;7643,036467453071;5892,264073223238;365,8971305526194;318,70323810425316;298,30961089347227;282,08193510937343;245,6986366476646;322,86295894563233;;188,99948399495867;;179,41016989998798;
2023-10-12;7609,89661186531;5866,715486440602;364,2009635045198;316,7603038221477;;280,7743050591622;244,20076575357234;;;;;;
2023-10-13;7659,440903136448;5889,864195915037;362,15726941207225;315,98774226050904;296,78948448100687;278,4873153766432;242,9844309819132;321,2344541685859;;189,08884106099663;;178,0304856006748;
2023-10-14;7659,250440931755;5889,717736593231;;;;;;;;;;;
2023-10-15;7744,205494736949;5955,0454460170795;;;;;;;;;;;
2023-10-16;8130,813676447098;6253,199368019462;364,50874631033133;319,2682402027198;296,9718922280104;280,3342879038067;245,54097994491445;319,6460676661565;;189,17824037416182;;176,68092541270033;
2023-10-17;8063,792847299172;6230,45791823812;363,6670619811051;317,77770482256574;296,85029324875154;280,9859291811377;245,52969734514258;322,9030772202493;;189,26768195442833;;179,63158211832751;
2023-10-18;8068,346797441794;6211,293159263003;360,4759041496926;314,68835420428076;294,40591810151943;277,50685161848173;242,25800784722443;319,8540883493559;;189,35716582177952;;178,2383419689119;
2023-10-19;8175,312737744988;6297,126030227041;356,6727476712278;311,750671188372;291,3656652765885;274,7311712325529;240,12943962588312;319,6104069776081;;189,4466919962084;;177,21562838896253;
2023-10-20;8447,472435199275;6508,305383745103;352,65117729287294;307,8467134285061;285,97834617780154;271,6980224990945;237,17868720428902;314,88239402089124;;189,53626049771722;;172,66688757681646;
2023-10-21;8514,482834449313;6559,933151169199;;;;;;;;;;;
2023-10-22;8535,964937605624;6576,4839110206085;;;;;;;;;;;
2023-10-23;9348,181307540215;7254,512202400787;348,98513760917234;305,0992968005725;285,2973325140139;270,82454393564046;236,76761273322478;314,36679989896135;;189,62587134631795;;173,1097120134956;
2023-10-24;9559,630606255541;7433,273941294758;350,06027661574933;306,7928756980408;286,0877908260037;272,1960752696396;238,55267867869827;317,2166832587926;;189,71552456203176;;177,06952644896975;
2023-10-25;9712,860770570358;7565,113882025838;346,0653507518771;301,8824331062708;282,3786786683418;269,54198674335896;235,12897377791595;318,35633943032053;;189,80522016488942;;178,2082178575732;
2023-10-26;9629,646425600395;7489,211980865004;342,8901131391739;298,7090961718643;278,4871587636763;266,6740428407732;232,31338337577677;316,7367498254112;;189,89495817493116;;177,5469936136884;
2023-10-27;9450,233844062328;7435,087981315731;338,2517713069523;293,93927278127296;278,4750044326196;266,1237511157709;231,26034660675373;320,598505222805;;189,98473861220666;;180,11507410531388;
2023-10-28;9500,334433985738;7474,505238088739;;;;;;;;;;;
2023-10-29;9625,438944741425;7572,932754240884;;;;;;;;;;;
2023-10-30;9730,804661373582;7565,013673016182;345,0814015295339;301,0244656753281;283,37589050190985;268,2764284887013;234,02527108429223;320,7560065972273;;190,07456149677512;;179,8379322809977;
2023-10-31;9875,28333312043;7601,283339101239;349,545195152898;305,9456712635205;284,5676644135382;269,05476820775414;235,49498836614114;319,812484212716;;190,16442684870515;153,48219595551058;179,1676708037113;
2023-11-01;10018,425950478293;7769,998482411633;350,0920063830744;306,8791165696461;283,83799631306255;271,5211323362694;238,00647744630342;318,52721356294853;233,6502727947345;190,25433468807492;;177,06048921556814;148,02566285139665
2023-11-02;9877,350912160042;7660,584804149466;356,83419952881184;312,7602759426706;;276,7501803693094;242,56773284002517;;;;;;
2023-11-03;9567,955243428345;7615,435078131712;352,08713364039414;307,5400617646458;288,1916405851114;280,2371708339175;244,78076189809644;320,3889986775828;;190,34092514342152;;179,2972044824678;
2023-11-04;9664,336670276887;7692,148072729687;;;;;;;;;;;
2023-11-05;9655,290049808234;7684,947584317825;;;;;;;;;;;
2023-11-06;9669,552052932697;7682,319881397926;353,9114080873426;308,80847493103533;287,3038919559761;281,1775180193914;245,34388703014915;321,5895751920477;;190,42755500868202;;178,66158573322087;
2023-11-07;9715,973895901985;7771,381709339807;350,8131164502637;307,6079540548658;287,948424070363;280,6000371952397;246,0421212944703;321,69061380960164;;190,51422430179312;;179,08031088082902;
2023-11-08;9811,162354625349;7817,80246245441;351,9224373548368;309,00335779521913;289,6752854481761;280,42142183576794;246,22232556770206;322,4900075778963;;190,60093304069957;;179,50054223400412;
2023-11-09;10128,157444478064;8045,361706615106;351,9029807676616;307,5474041773261;289,371260165683;279,5362119351174;244,3020976027737;325,0486619812484;;190,6876812433544;;182,11832750933849;
2023-11-10;10344,079629343505;8181,4883660926325;355,34634960219387;313,69782552034565;292,0466789403761;281,05565012827986;248,11439992038714;324,01153028929735;;190,7744689277187;;182,13037715387398;
2023-11-11;10295,31211578379;8142,916462247245;;;;;;;;;;;
2023-11-12;10272,155803805088;8124,60133863606;;;;;;;;;;;
2023-11-13;10124,84295078246;8003,533438199493;356,07298855688236;313,57708574972816;292,35070422286924;281,47024938637634;247,87788842266875;322,7574627420098;;190,86129611176176;;180,3801662850946;
2023-11-14;9744,164995415325;7792,009348558465;359,1158268090675;315,99331591069733;295,20854930079656;287,17020709605583;252,6869026557565;322,50486619812483;;190,9481628134611;;180,43589589107123;
2023-11-15;10386,582647110243;8305,724412911439;361,5750789781937;316,66229341613945;;289,1367702547575;253,22185654650374;;;;;;
2023-11-16;9891,588309773286;7927,3214886498035;360,3005429294144;316,35275946650864;296,3030328952795;288,7522354235548;253,53158153930448;325,7945647167204;;191,03506905080238;;183,4543318472105;
2023-11-17;10068,969717633643;8024,215892602921;363,72425425821353;318,5329145963375;298,9784702262032;289,86103080959685;253,8469125738669;329,09020668340736;;191,12201484177947;;187,26503193155804;
2023-11-18;10065,948624013345;8021,808306909363;;;;;;;;;;;
2023-11-19;10286,28748194973;8197,401899421095;;;;;;;;;;;
2023-11-20;10284,565957271903;8217,22529710071;365,185699072756;320,1569482112613;297,5799427929966;291,77829934945134;255,80095307998664;327,4795322506352;;191,20900020439439;;184,72556934570432;
2023-11-21;9844,901992848421;7852,562997983776;365,1704580178491;320,00336611012574;299,3676129385545;291,269941404271;255,24343398969563;326,5211512458953;;191,29602515665744;;183,29618026268227;
2023-11-22;10323,9755534463;8207,442499593837;366,78309590702395;322,30513768292434;301,5322714654069;291,5883666999783;256,2288985635223;327,6875529338346;;191,38308971658694;;184,4725268104591;
2023-11-23;10276,84219544926;8176,149880988419;367,1614064617716;;300,9850296681654;292,1098361396724;;326,3755367676557;;191,47019390220967;;184,53126882756962;
2023-11-24;10394,680274588274;8270,576745139635;367,6329856376734;322,23342468372965;301,7146977686411;292,5089316305719;256,3865552662724;325,4230992110073;;191,55733773156035;;183,10489215568143;
2023-11-25;10415,764816572317;8287,352761140959;;;;;;;;;;;
2023-11-26;10328,223115836612;8217,699791043873;;;;;;;;;;;
2023-11-27;10271,268033691784;8168,376402598261;366,9877278068582;321,81087653757123;300,3769791031792;291,8523677921428;255,92481487060752;325,58951575756674;;191,64452122268213;;183,19978310639837;
2023-11-28;10412,430407155234;8294,871862814294;367,1201568387435;321,57676011113006;299,17303230426353;292,45954500123696;256,17823263892166;326,39782469799854;;191,7317443936262;;184,37311724304132;
2023-11-29;10434,046825484864;8300,880977444676;367,9280582412897;321,784525591012;300,9850296681654;292,707812299985;255,9979931075656;329,7068394228912;;191,81900726245206;;187,0692252078564;
2023-11-30;10483,515443645561;8268,924581211186;372,29689146680454;325,8375860979279;303,6604484428585;293,6510118105812;257,0060052518739;325,9178912646172;;191,90630984722742;174,1443828383559;184,87468369683094;
2023-12-01;10719,091435728393;8482,923919039471;373,21646046877805;326,6760848990671;302,6875638276345;295,357760354314;258,5264237164478;326,0233874682397;236,1023877451172;191,9936521660282;;184,18936016387516;148,85460656336448
2023-12-02;10937,298635653578;8655,609737296621;;;;;;;;;;;
2023-12-03;11076,398812642998;8765,691475623169;;;;;;;;;;;
2023-12-04;11607,346506094014;9204,58723871451;371,11729941463676;324,3005831292573;305,0589758760652;294,294786191204;257,16928562544786;327,9579798219937;;192,0810342369385;;186,15646463429331;
2023-12-05;12295,148434809209;9665,155555484182;373,3436162519515;327,08338662312843;303,7212572106033;293,48357572537907;257,1186373299093;327,70984086417735;;192,16845607805078;;186,97132184600554;
2023-12-06;12080,95165170659;9591,877931294199;369,6966641426484;322,53542070061883;301,2282461829138;293,526981673006;256,08250683148196;329,587970461063;;192,25591770746556;;188,1687552717195;
2023-12-07;11935,641372124692;9492,381519039043;370,6832177558959;324,45293654739083;303,4172319281102;294,8033051547381;258,0364944504153;328,27446843286134;;192,34341914329173;;185,96367032172554;
2023-12-08;12228,573958423865;9684,001701197825;373,51710435718405;327,2391274586016;306,2750770060375;295,79412009277877;259,1458560729871;326,96690985275103;;192,43096040364642;;185,27382817206893;
2023-12-09;12106,578611847975;9587,3916510157;;;;;;;;;;;
2023-12-10;12121,45084372057;9599,169207355833;;;;;;;;;;;
2023-12-11;11484,843919661538;9043,153093618608;376,6073910546422;330,39648154128264;307,97761116550663;296,54023313847426;260,153815330109;327,4899332847952;;192,51854150665494;;186,12182190625379;
2023-12-12;11550,72048466556;9088,406454595068;378,0396939975756;332,1471555476825;311,2002717374412;297,4514360019327;261,34199648952483;327,53748086952646;;192,60616247045087;;186,52548499819258;
2023-12-13;11977,266411529312;9404,255831674558;382,8033289105277;337,435324588252;312,53799040290306;300,5677852189982;264,94594092166324;328,70091083342004;;192,69382331317604;;187,71689360163876;
2023-12-14;11852,59803502648;9433,468042720515;382,29796015160895;333,95735469443923;313,1460409678893;304,27047126966767;265,796243476035;334,5180606528878;;192,778105664555;;193,94204120978432;
2023-12-15;11665,693285390198;9193,549687368766;385,94583312744305;336,71345250538724;315,030982874362;304,15785043258154;265,3585843792583;334,2610065229343;;192,86242488019164;;192,44186046511632;
2023-12-16;11752,041441589565;9261,599313311337;;;;;;;;;;;
2023-12-17;11508,472955273583;9069,64681409489;;;;;;;;;;;
2023-12-18;11859,197178845188;9345,668677002863;386,1817503362497;338,6212559439564;313,51085646189654;304,3314512204674;266,85128995814244;335,8984264721178;;192,94678097621;;193,7251476081456;
2023-12-19;11585,750475589019;9268,267066646218;383,10194451885627;335,60449307169296;312,78122547388205;306,470534043823;268,473939354087;336,73645265300667;;193,0311739687412;;193,39980720568744;
2023-12-20;11989,78496030263;9571,224597457678;380,50545189245895;331,6544740344969;311,56512434390964;303,75049700040057;264,7536607408631;338,668073282715;;193,1156038739234;;195,03404024581275;
2023-12-21;12046,642701830782;9618,782765656253;383,0274411239949;334,72363820555313;312,2947553319241;305,8327403449082;267,264003931986;337,6888902096551;;193,20007070790183;;194,7071936377877;
2023-12-22;12048,295741211587;9647,012585812663;382,5686171498434;334,46076073339333;311,6259145554238;306,3208559827692;267,8011261973769;339,99049048305375;;193,28457448682877;;195,9573442583444;
2023-12-23;11977,547137489646;9590,364518302196;;;;;;;;;;;
2023-12-24;11779,445698670595;9431,745646836578;;;;;;;;;;;
2023-12-25;11942,93337777029;9562,649446990265;;;;;;;;;;;
2023-12-26;11583,588499218016;9323,054843823564;;334,13905666131257;311,5042970199343;;268,93192475951537;341,9013090444422;;193,36911522686358;;196,33841426677913;
2023-12-27;11819,7166726143;9525,31259777672;383,4669502900593;334,3141128299635;311,57726011873575;309,0296217414342;269,41816955155986;340,5491746036463;;193,4536929441727;;194,83070249427644;
2023-12-28;11623,665560762589;9346,615095427402;385,12087886178597;335,18117867743604;313,27979427820486;309,67654748126466;269,51992449825264;339,2044694729647;;193,53830765492955;;192,9479455356067;
2023-12-29;11479,56817838212;9230,746072671338;384,0499339572044;334,2108484662054;;308,8153983231779;268,7396798368395;;;193,62295937531476;;;
2023-12-30;11495,247146099222;9243,353565168376;;;;;;;;;;;
2023-12-31;11524,77409338766;9267,096248559026;;;;;;;;;184,80115452930795;;
2024-01-01;12043,446488148218;9684,161864315824;;;;;;;238,24808489390023;;;;149,47979591093062
2024-01-02;12386,40406531662;9857,517455611878;385,23301624082643;335,79341764481245;314,97019266284786;306,5814066816406;267,2357092872455;339,7913849719915;;193,70764812151594;;194,06404386070614;
2024-01-03;11876,568507264714;9394,922689980249;383,49413294381844;335,06648240645046;312,6596079383926;303,36184469986813;265,0533019101177;340,2832053015557;;193,79237390972784;;193,7477406916496;
2024-01-04;12239,727072670365;9686,922322761337;383,2477294223362;333,824303374441;309,9841706074688;303,3148503432164;264,1995264305036;340,40950357349817;;193,87713675615223;;194,21165200626584;
2024-01-05;12163,068045284386;9683,144357448535;381,65791645071664;332,31749621233604;308,8288782452412;303,84181740955745;264,5613981891251;339,0826287870908;;193,96193667699802;;192,34395710326547;
2024-01-06;12115,28461708568;9645,103475705604;;;;;;;;;;;
2024-01-07;12102,588630680792;9634,996069526424;;;;;;;;;;;
2024-01-08;12923,418648259016;10298,787401393558;384,63732546536795;336,72386748712285;312,6717437132187;306,52090978590195;268,33824846276787;340,40950357349817;;194,0467736884812;;191,70833835401857;
2024-01-09;12717,449484757104;10116,631403480176;384,3811561127537;336,81187996105297;314,78778491584427;305,7721974439256;267,9312110469345;337,27582056730216;;194,13164780682482;;190,2488251596578;
2024-01-10;12842,514956115388;10223,64092199783;385,37219471907486;338,4674618280908;315,31069949474164;306,78624503013975;269,44642893817604;335,60571165361586;;194,21655904825909;;189,9415592240029;
2024-01-11;12743,182402970813;10166,810422700553;384,2827123111443;337,5780877440486;313,99732660385445;306,58977963603184;269,32773246276327;336,26543439176237;;194,30150742902123;;190,87691288107004;
2024-01-12;11716,480435076024;9396,01728070112;383,50495688315175;336,0741604852617;313,1217323057759;307,5513352389472;269,5142655693046;336,75874058334944;;194,38649296535561;;190,95372936498373;
2024-01-13;11713,531666567602;9393,652519370664;;;;;;;;;;;
2024-01-14;11427,513937339814;9164,280948163518;;;;;;;;;;;
2024-01-15;11676,349132183685;9321,205687824846;384,8815285212545;;313,88784484319103;307,25013890708334;;337,73346607034074;;194,47151567351375;;191,48391372454515;
2024-01-16;11919,305351796318;9462,185204129019;384,16822607362707;338,2548150882781;316,5268006247141;304,97338539133386;268,5248520855577;334,9831354660406;;194,55657556975422;;189,64333052174962;
2024-01-17;11879,578961931098;9371,785543083852;382,86259206472374;338,4872694209821;314,97019266284786;302,0398380109357;267,0321993938599;333,6785486099761;;194,6416726703427;;189,71261597782868;
2024-01-18;11481,320479068068;9047,149463183227;385,76084336556494;341,89182085905276;317,426703584906;303,975140606402;269,40685169366367;334,15402445728887;;194,726806991552;;189,40083142547297;
2024-01-19;11538,282030618997;9125,282513661641;388,11935551136844;344,89267447885334;321,57361289160724;306,9520019239393;272,76531143545253;333,9177723956554;;194,81197854966203;;189,84968068441984;
2024-01-20;11551,36212160618;9135,627166812405;;;;;;;;;;;
2024-01-21;11518,148567169528;9109,359558973298;;;;;;;;;;;
2024-01-22;11012,430193945094;8662,414528593426;391,84059559661955;347,49667000462966;326,3042641011812;308,2231268131098;273,3420462034801;333,7751296414615;;194,89718736095986;;189,212555729606;
2024-01-23;11157,1919305628;8736,564913303415;393,87559270372645;350,09460337736147;325,2827436054997;308,4216624431936;274,13925002267536;334,2506054887743;;194,98243344173972;;189,28184118568504;
2024-01-24;11103,965781402612;8787,328913323756;391,5407520557539;346,79027980996796;323,90854339063713;309,8530235968947;274,4389088209921;335,08268822157174;;195,0677168083028;;190,49132425593447;
2024-01-25;11073,268656791835;8755,916386501654;393,174195954458;348,9599913767817;324,7962734635418;310,89288012494103;275,931579141752;333,77958722753004;;195,1530374769576;;189,798469695144;
2024-01-26;11570,222836315776;9168,798061983447;392,57201210412313;347,7592214285781;324,4922481810487;311,092841917586;275,5810428700889;334,6101840983046;;195,23839546401967;;190,62989516809256;
2024-01-27;11654,110072453987;9235,274320825676;;;;;;;;;;;
2024-01-28;11630,740751835801;9216,755353246126;;;;;;;;;;;
2024-01-29;12001,715858422427;9491,41283194569;395,8167827029614;351,22676426853576;328,9553556575303;313,0269483767107;277,7634678762789;334,3917623809453;;195,3237907858117;;190,70821785757323;
2024-01-30;12008,574396698561;9417,820876930542;398,77204118274926;353,89962556071873;328,50540417743434;312,7401746888119;277,548622495935;335,21790166565137;;195,40922345866352;;190,77449090251838;
2024-01-31;11880,426285028037;9336,693546984081;394,3254568407981;347,4025603839961;324,2368773352436;309,89594648946064;273,01976931843313;333,91182894756395;;195,49469349891214;173,4422385016153;189,69906012772626;
2024-02-01;11973,134659685998;9444,825920302255;395,3324567631689;350,63500124920654;325,246262056099;311,85202045255124;276,5931096986902;334,38136134678535;241,39485398101942;195,57671720746347;;190,1464031811062;150,72047821699132
2024-02-02;12033,165263787647;9468,9634443207;398,49656960143125;355,1950217458959;332,00778136974856;313,57912631671326;279,50490189294703;336,2743495638995;;195,6587753307022;;191,7384624653573;
2024-02-03;11979,218586803323;9426,512509665592;;;;;;;;;;;
2024-02-04;11865,348693343893;9336,907668799588;;;;;;;;;;;
2024-02-05;12026,106039560787;9353,37106695027;401,12729926322015;358,0651603458874;332,530695948646;311,9789949257366;278,48717613539753;335,7602413039925;;195,74086788306772;;190,70520544643935;
2024-02-06;12057,386748023178;9446,776998285151;400,17556235450974;356,47885476660434;331,69158319996814;313,5313958761589;279,29569781248904;336,58638058869855;;195,82299487900542;;191,53512471382098;
2024-02-07;12382,880428009837;9717,246254273403;401,77058464446327;358,8805139310053;334,7196631376118;315,28235545928703;281,6251315678944;337,0588847119657;;195,90515633296684;;191,21882154476444;
2024-02-08;12707,644866725197;9932,854931667038;403,4316594375437;360,45760443781336;337,0424207493544;315,3399540246595;281,7495398594417;335,49724372594756;;195,98735225940948;;189,82256898421497;
2024-02-09;13202,264799815784;10337,529746204089;404,3695172936757;361,9075073761113;335,9479371548715;316,6261226285878;283,37786581339657;335,9712337112376;;196,06958267279694;;191,0320520544644;
2024-02-10;13377,020560466479;10474,365577134575;;;;;;;;;;;
2024-02-11;13523,371564147035;10588,960146844742;;;;;;;;;;;
2024-02-12;13989,413907192758;10953,876822678498;404,62794769430036;361,7486681019791;;316,82847669391595;283,2534927799735;;;;;;
2024-02-13;13928,990356090231;10906,564466324126;399,8638330529785;356,7662932121655;;313,098118489036;279,35223421478355;;;;;;
2024-02-14;14514,379252620913;11363,559518236621;402,8332610941193;360,05188499510166;335,4615041253748;315,38515417679884;281,89087205064686;335,20750063149137;;196,15184758759898;;189,68249186648993;
2024-02-15;14541,903194693788;11388,085887472027;406,11282325468176;362,441349321768;337,71129863831595;318,03593032551817;283,83583358976273;337,1049464346741;;196,2341470182913;;191,65562115917584;
2024-02-16;14618,943891297988;11436,684687693965;406,5196836800906;361,00641445803205;336,069554690361;318,0282704524075;282,4223530161518;336,9102985096804;;196,3164809793558;;191,74749969875887;
2024-02-17;14479,591640794215;11327,666706546854;;;;;;;;;;;
2024-02-18;14608,389971394961;11428,428150488024;;;;;;;;;;;
2024-02-19;14460,816474551055;11353,133498795967;405,3062927780325;;336,4951975083436;318,20447053657415;;336,17628267039123;;196,3988494852803;;191,1751415833233;
2024-02-20;14549,932356829942;11464,020335148818;402,39799315856953;356,4721045421484;331,1443228464961;317,0529362789418;280,8675226222736;336,69336265434396;;196,48125255055885;;191,64959633690808;
2024-02-21;14395,246054889396;11366,29685152606;401,25150747922504;356,0367660746293;332,96847454145467;316,8229100594031;281,12194524712993;337,9236564092659;;196,5636901896915;;192,8922159296301;
